model,dataset,epsilon,margin,sensitivity,specificity,false_positive_rate,false_negative_rate,coverage_rate,abstention_rate,num_cases,notes
resnet18,real CIFAR-10 train split (first 256 images),0.1,1.25,1.0,1.0,0.0,0.0,1.0,0.0,12,tp=9 tn=3 fp=0 fn=0 abst=0
resnet18,real CIFAR-10 train split (first 256 images),0.1,1.5,1.0,1.0,0.0,0.0,1.0,0.0,12,tp=9 tn=3 fp=0 fn=0 abst=0
resnet18,real CIFAR-10 train split (first 256 images),0.1,2.0,1.0,1.0,0.0,0.0,1.0,0.0,12,tp=9 tn=3 fp=0 fn=0 abst=0
resnet18,real CIFAR-10 train split (first 256 images),0.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,12,tp=9 tn=3 fp=0 fn=0 abst=0
resnet18,real CIFAR-10 train split (first 256 images),0.5,1.05,1.0,1.0,0.0,0.0,1.0,0.0,12,tp=9 tn=3 fp=0 fn=0 abst=0
resnet18,real CIFAR-10 train split (first 256 images),0.5,1.1,1.0,1.0,0.0,0.0,1.0,0.0,12,tp=9 tn=3 fp=0 fn=0 abst=0
resnet18,real CIFAR-10 train split (first 256 images),0.5,1.25,1.0,1.0,0.0,0.0,1.0,0.0,12,tp=9 tn=3 fp=0 fn=0 abst=0
resnet18,real CIFAR-10 train split (first 256 images),0.5,1.5,1.0,1.0,0.0,0.0,1.0,0.0,12,tp=9 tn=3 fp=0 fn=0 abst=0
resnet18,real CIFAR-10 train split (first 256 images),0.5,2.0,1.0,1.0,0.0,0.0,1.0,0.0,12,tp=9 tn=3 fp=0 fn=0 abst=0
resnet18,real CIFAR-10 train split (first 256 images),1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,12,tp=9 tn=3 fp=0 fn=0 abst=0
resnet18,real CIFAR-10 train split (first 256 images),1.0,1.05,1.0,1.0,0.0,0.0,1.0,0.0,12,tp=9 tn=3 fp=0 fn=0 abst=0
resnet18,real CIFAR-10 train split (first 256 images),1.0,1.1,1.0,1.0,0.0,0.0,1.0,0.0,12,tp=9 tn=3 fp=0 fn=0 abst=0
