model,dataset,seed,scenario,bound_type,delta,final_bound,max_bound,actual_final_divergence,actual_max_divergence,looseness_final,looseness_max,bound_holds,certifies_safe,abstains,runtime_seconds
quadratic,"synthetic_quadratic(n=20,kappa=30)",1,params_current_optimizer_older,C_fixed_max,0.09909094125032425,0.30280207194265,0.30280207194265,0.09197995811700821,0.3884899616241455,3.292044029390118,0.779433452222901,False,False,False,0.1335665999995399
quadratic,"synthetic_quadratic(n=20,kappa=30)",1,params_current_optimizer_older,D_stepwise_product,0.09909094125032425,0.21672115230964414,0.21672115230964414,0.09197995811700821,0.3884899616241455,2.356177984272965,0.55785521819819,False,False,False,0.5491073833328908
quadratic,"synthetic_quadratic(n=20,kappa=30)",1,params_current_optimizer_older,E_empirical_envelope,0.09909094125032425,0.10180877703996973,0.43000332566954536,0.09197995811700821,0.3884899616241455,1.1068582669983196,1.1068582669983196,True,False,False,0.1335665999995399
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,exact_restore,A_fixed_clean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,0.13166239999918616
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,exact_restore,B_fixed_rewritten,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,0.13166239999918616
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,exact_restore,C_fixed_max,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,0.13166239999918616
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,exact_restore,D_stepwise_product,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,0.5336428666658624
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,exact_restore,E_empirical_envelope,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0.13166239999918616
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,noop_restore,A_fixed_clean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,0.1351582999996026
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,noop_restore,B_fixed_rewritten,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,0.1351582999996026
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,noop_restore,C_fixed_max,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,0.1351582999996026
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,noop_restore,D_stepwise_product,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,0.5371387666662788
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,noop_restore,E_empirical_envelope,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0.1351582999996026
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,stale_adam_moments,A_fixed_clean,0.05428793281316757,0.10159160369879403,0.10159160369879403,0.04083573818206787,0.21789811551570892,2.487811123821089,0.4662344300608235,False,False,False,0.1326485000008688
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,stale_adam_moments,B_fixed_rewritten,0.05428793281316757,0.11153520464946781,0.11153520464946781,0.04083573818206787,0.21789811551570892,2.7313135409033964,0.5118686060477972,False,False,False,0.1326485000008688
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,stale_adam_moments,C_fixed_max,0.05428793281316757,0.11153520464946781,0.11153520464946781,0.04083573818206787,0.21789811551570892,2.7313135409033964,0.5118686060477972,False,False,False,0.1326485000008688
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,stale_adam_moments,D_stepwise_product,0.05428793281316757,0.12321863252530767,0.12321863252530767,0.04083573818206787,0.21789811551570892,3.0174214550973013,0.5654873711673953,False,False,False,0.534628966667545
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,stale_adam_moments,E_empirical_envelope,0.05428793281316757,0.045342969641029254,0.24194854988576975,0.04083573818206787,0.21789811551570892,1.1103746781523993,1.1103746781524,True,False,False,0.1326485000008688
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,reset_first_moment,A_fixed_clean,0.020576147362589836,0.03850512812308067,0.03850512812308067,0.080690898001194,0.10924903303384781,0.47719295579671084,0.3524528048788397,False,False,True,0.13323710000076971
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,reset_first_moment,B_fixed_rewritten,0.020576147362589836,0.06003716044328164,0.06003716044328164,0.080690898001194,0.10924903303384781,0.7440388188813224,0.5495440900120441,False,False,True,0.13323710000076971
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,reset_first_moment,C_fixed_max,0.020576147362589836,0.06003716044328164,0.06003716044328164,0.080690898001194,0.10924903303384781,0.7440388188813224,0.5495440900120441,False,False,True,0.13323710000076971
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,reset_first_moment,D_stepwise_product,0.020576147362589836,0.04670217872142998,0.04670217872142998,0.080690898001194,0.10924903303384781,0.5787787703234994,0.42748368039981277,False,False,True,0.5352175666674459
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,reset_first_moment,E_empirical_envelope,0.020576147362589836,0.08965309510198147,0.12138313231113303,0.080690898001194,0.10924903303384781,1.111068253332053,1.1110682533320528,True,False,False,0.13323710000076971
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,reset_second_moment,A_fixed_clean,1.7047110795974731,3.1901073303974443,3.1901073303974443,13.405367851257324,14.160714149475098,0.23797238283903085,0.22527870393568347,False,False,False,0.1335613999999623
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,reset_second_moment,B_fixed_rewritten,1.7047110795974731,10719169689.73067,10719169689.73067,13.405367851257324,14.160714149475098,799617720.950887,756965332.1565003,False,False,False,0.1335613999999623
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,reset_second_moment,C_fixed_max,1.7047110795974731,10719169689.73067,10719169689.73067,13.405367851257324,14.160714149475098,799617720.950887,756965332.1565003,False,False,False,0.1335613999999623
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,reset_second_moment,D_stepwise_product,1.7047110795974731,3.8692239176179006,3.8692239176179006,13.405367851257324,14.160714149475098,0.28863243146699596,0.27323649618061974,False,False,False,0.5355418666666385
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,reset_second_moment,E_empirical_envelope,1.7047110795974731,1.6137801286642877,1.7047110795974731,13.405367851257324,14.160714149475098,0.12038312909950674,0.12038312909950678,False,False,False,0.1335613999999623
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,scheduler_mismatch,A_fixed_clean,0.010288073681294918,0.019252564061540335,0.019252564061540335,0.13270461559295654,0.13275519013404846,0.14507833036187318,0.14502306118578276,False,False,True,0.13329809999959252
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,scheduler_mismatch,B_fixed_rewritten,0.010288073681294918,0.023247625531024434,0.023247625531024434,0.13270461559295654,0.13275519013404846,0.1751832475995532,0.17511650962610453,False,False,True,0.13329809999959252
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,scheduler_mismatch,C_fixed_max,0.010288073681294918,0.023247625531024434,0.023247625531024434,0.13270461559295654,0.13275519013404846,0.1751832475995532,0.17511650962610453,False,False,True,0.13329809999959252
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,scheduler_mismatch,D_stepwise_product,0.010288073681294918,0.02335108936071499,0.02335108936071499,0.13270461559295654,0.13275519013404846,0.17596290269465487,0.17589586770307375,False,False,True,0.5352785666662687
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,scheduler_mismatch,E_empirical_envelope,0.010288073681294918,0.1349948290277949,0.13504627638324185,0.13270461559295654,0.13275519013404846,1.0172579787417726,1.0172579787417726,True,False,False,0.13329809999959252
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,ema_shadow_present_not_loaded,A_fixed_clean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,0.1336120000014489
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,ema_shadow_present_not_loaded,B_fixed_rewritten,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,0.1336120000014489
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,ema_shadow_present_not_loaded,C_fixed_max,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,0.1336120000014489
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,ema_shadow_present_not_loaded,D_stepwise_product,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,0.5355924666681251
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,ema_shadow_present_not_loaded,E_empirical_envelope,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0.1336120000014489
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,ema_loaded_as_parameters,A_fixed_clean,1.4435858726501465,2.7014512485522357,2.7014512485522357,0.39333808422088623,1.4435858726501465,6.868013439133919,1.8713478011480467,True,False,False,0.1345965000000433
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,ema_loaded_as_parameters,B_fixed_rewritten,1.4435858726501465,4.501153388077426,4.501153388077426,0.39333808422088623,1.4435858726501465,11.443472088377083,3.118036462780127,True,False,False,0.1345965000000433
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,ema_loaded_as_parameters,C_fixed_max,1.4435858726501465,4.501153388077426,4.501153388077426,0.39333808422088623,1.4435858726501465,11.443472088377083,3.118036462780127,True,False,False,0.1345965000000433
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,ema_loaded_as_parameters,D_stepwise_product,1.4435858726501465,3.2765417274768653,3.2765417274768653,0.39333808422088623,1.4435858726501465,8.330090217343061,2.269724156736006,True,False,False,0.5365769666667195
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,ema_loaded_as_parameters,E_empirical_envelope,1.4435858726501465,0.39333808422088623,1.4435858726501465,0.39333808422088623,1.4435858726501465,1.0,1.0,True,False,False,0.1345965000000433
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,mild_lr_decrease,A_fixed_clean,0.010288073681294918,0.019252564061540335,0.019252564061540335,0.17858576774597168,0.17858576774597168,0.10780570201386953,0.10780570201386953,False,False,True,0.13560150000012072
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,mild_lr_decrease,B_fixed_rewritten,0.010288073681294918,0.032374427366798825,0.032374427366798825,0.17858576774597168,0.17858576774597168,0.18128223640334903,0.18128223640334903,False,False,True,0.13560150000012072
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,mild_lr_decrease,C_fixed_max,0.010288073681294918,0.032374427366798825,0.032374427366798825,0.17858576774597168,0.17858576774597168,0.18128223640334903,0.18128223640334903,False,False,True,0.13560150000012072
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,mild_lr_decrease,D_stepwise_product,0.010288073681294918,0.02335108936071499,0.02335108936071499,0.17858576774597168,0.17858576774597168,0.1307556008266606,0.1307556008266606,False,False,True,0.5375819666667969
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,mild_lr_decrease,E_empirical_envelope,0.010288073681294918,0.1816674625459727,0.1816674625459727,0.17858576774597168,0.17858576774597168,1.0172561052254991,1.0172561052254991,True,False,False,0.13560150000012072
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,severe_lr_increase,A_fixed_clean,0.18518531322479248,0.3465461287081277,0.3465461287081277,0.12168604880571365,0.9675938487052917,2.847870664791081,0.35815247189906246,False,False,False,0.1337162999989232
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,severe_lr_increase,B_fixed_rewritten,0.18518531322479248,638.3638051288578,638.3638051288578,0.12168604880571365,0.9675938487052917,5245.990081805368,659.7435545740946,False,False,False,0.1337162999989232
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,severe_lr_increase,C_fixed_max,0.18518531322479248,638.3638051288578,638.3638051288578,0.12168604880571365,0.9675938487052917,5245.990081805368,659.7435545740946,False,False,False,0.1337162999989232
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,severe_lr_increase,D_stepwise_product,0.18518531322479248,0.42031957889903526,0.42031957889903526,0.12168604880571365,0.9675938487052917,3.45413120915879,0.43439670421784127,False,False,False,0.5356967666655994
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,severe_lr_increase,E_empirical_envelope,0.18518531322479248,0.12378598007659608,0.9842915770016051,0.12168604880571365,0.9675938487052917,1.0172569599513845,1.0172569599513845,True,False,False,0.1337162999989232
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,optimizer_state_from_older_checkpoint,A_fixed_clean,0.07583688199520111,0.1419171823676435,0.1419171823676435,0.09866441041231155,0.36862844228744507,1.438382713428091,0.38498706580264597,False,False,False,0.13339360000099987
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,optimizer_state_from_older_checkpoint,B_fixed_rewritten,0.07583688199520111,0.2455682394930286,0.2455682394930286,0.09866441041231155,0.36862844228744507,2.488924207490993,0.6661673688801856,False,False,False,0.13339360000099987
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,optimizer_state_from_older_checkpoint,C_fixed_max,0.07583688199520111,0.2455682394930286,0.2455682394930286,0.09866441041231155,0.36862844228744507,2.488924207490993,0.6661673688801856,False,False,False,0.13339360000099987
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,optimizer_state_from_older_checkpoint,D_stepwise_product,0.07583688199520111,0.1721288030360457,0.1721288030360457,0.09866441041231155,0.36862844228744507,1.7445885736987803,0.4669439014741705,False,False,False,0.5353740666676761
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,optimizer_state_from_older_checkpoint,E_empirical_envelope,0.07583688199520111,0.10913613099637626,0.40775272257090045,0.09866441041231155,0.36862844228744507,1.1061347302467437,1.106134730246744,True,False,False,0.13339360000099987
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,params_current_optimizer_older,A_fixed_clean,0.11641296744346619,0.2178491506504496,0.2178491506504496,0.10202145576477051,0.4911620318889618,2.135326819416706,0.44353825521207896,False,False,False,0.13177290000021458
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,params_current_optimizer_older,B_fixed_rewritten,0.11641296744346619,0.21292541512259255,0.21292541512259255,0.10202145576477051,0.4911620318889618,2.0870650543698552,0.43351358879207735,False,False,False,0.13177290000021458
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,params_current_optimizer_older,C_fixed_max,0.11641296744346619,0.2178491506504496,0.2178491506504496,0.10202145576477051,0.4911620318889618,2.135326819416706,0.44353825521207896,False,False,False,0.13177290000021458
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,params_current_optimizer_older,D_stepwise_product,0.11641296744346619,0.2642253243637573,0.2642253243637573,0.10202145576477051,0.4911620318889618,2.5898995694883835,0.5379595880967676,False,False,False,0.5337533666668908
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,params_current_optimizer_older,E_empirical_envelope,0.11641296744346619,0.11255777538610784,0.5418870496320882,0.10202145576477051,0.4911620318889618,1.1032755271168722,1.103275527116872,True,False,False,0.13177290000021458
mnist_mlp,real MNIST train split,0,exact_restore,A_fixed_clean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,0.2746543000012025
mnist_mlp,real MNIST train split,0,exact_restore,B_fixed_rewritten,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,0.2746543000012025
mnist_mlp,real MNIST train split,0,exact_restore,C_fixed_max,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,0.2746543000012025
mnist_mlp,real MNIST train split,0,exact_restore,D_stepwise_product,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,0.5969920916678955
mnist_mlp,real MNIST train split,0,exact_restore,E_empirical_envelope,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0.2746543000012025
mnist_mlp,real MNIST train split,0,noop_restore,A_fixed_clean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,0.28033770000001823
mnist_mlp,real MNIST train split,0,noop_restore,B_fixed_rewritten,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,0.28033770000001823
mnist_mlp,real MNIST train split,0,noop_restore,C_fixed_max,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,0.28033770000001823
mnist_mlp,real MNIST train split,0,noop_restore,D_stepwise_product,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,0.6026754916667112
mnist_mlp,real MNIST train split,0,noop_restore,E_empirical_envelope,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0.28033770000001823
mnist_mlp,real MNIST train split,0,stale_adam_moments,A_fixed_clean,0.10181882232427597,43402.13011921263,43402.13011921263,0.5462979674339294,0.5536357164382935,79447.7239647826,78394.74374672158,True,False,False,0.27757179999935033
mnist_mlp,real MNIST train split,0,stale_adam_moments,B_fixed_rewritten,0.10181882232427597,108034.68423824207,108034.68423824207,0.5462979674339294,0.5536357164382935,197757.80009891404,195136.76778886662,True,False,False,0.27757179999935033
mnist_mlp,real MNIST train split,0,stale_adam_moments,C_fixed_max,0.10181882232427597,108034.68423824207,108034.68423824207,0.5462979674339294,0.5536357164382935,197757.80009891404,195136.76778886662,True,False,False,0.27757179999935033
mnist_mlp,real MNIST train split,0,stale_adam_moments,D_stepwise_product,0.10181882232427597,45814.22690465545,45814.22690465545,0.5462979674339294,0.5536357164382935,83863.0740653384,82751.57390385192,True,False,False,0.5999095916660433
mnist_mlp,real MNIST train split,0,stale_adam_moments,E_empirical_envelope,0.10181882232427597,0.6047706774701238,0.6128938185048955,0.5462979674339294,0.5536357164382935,1.1070344638308875,1.1070344638308875,True,False,False,0.27757179999935033
mnist_mlp,real MNIST train split,0,reset_first_moment,A_fixed_clean,0.07724190503358841,32925.770858423726,32925.770858423726,0.46817460656166077,0.4868798851966858,70327.97250631587,67626.06519495593,True,False,False,0.2591264999991836
mnist_mlp,real MNIST train split,0,reset_first_moment,B_fixed_rewritten,0.07724190503358841,31206.77840616295,31206.77840616295,0.46817460656166077,0.4868798851966858,66656.28158551754,64095.435763496964,True,False,False,0.2591264999991836
mnist_mlp,real MNIST train split,0,reset_first_moment,C_fixed_max,0.07724190503358841,32925.770858423726,32925.770858423726,0.46817460656166077,0.4868798851966858,70327.97250631587,67626.06519495593,True,False,False,0.2591264999991836
mnist_mlp,real MNIST train split,0,reset_first_moment,D_stepwise_product,0.07724190503358841,34755.63832869966,34755.63832869966,0.46817460656166077,0.4868798851966858,74236.48750185296,71384.42023469372,True,False,False,0.5814642916658765
mnist_mlp,real MNIST train split,0,reset_first_moment,E_empirical_envelope,0.07724190503358841,0.52270181375968,0.5435856526786965,0.46817460656166077,0.4868798851966858,1.116467673457291,1.1164676734572905,True,False,False,0.2591264999991836
mnist_mlp,real MNIST train split,0,reset_second_moment,A_fixed_clean,1.4085023403167725,600399.8126490683,600399.8126490683,2341.58837890625,2341.58837890625,256.4070688331284,256.4070688331284,False,False,False,0.26141480000114825
mnist_mlp,real MNIST train split,0,reset_second_moment,B_fixed_rewritten,1.4085023403167725,4.31471711802859e+25,4.31471711802859e+25,2341.58837890625,2341.58837890625,1.8426454268806986e+22,1.8426454268806986e+22,False,False,False,0.26141480000114825
mnist_mlp,real MNIST train split,0,reset_second_moment,C_fixed_max,1.4085023403167725,4.31471711802859e+25,4.31471711802859e+25,2341.58837890625,2341.58837890625,1.8426454268806986e+22,1.8426454268806986e+22,False,False,False,0.26141480000114825
mnist_mlp,real MNIST train split,0,reset_second_moment,D_stepwise_product,1.4085023403167725,633767.3559952925,633767.3559952925,2341.58837890625,2341.58837890625,270.6570299479039,270.6570299479039,False,False,False,0.5837525916678412
mnist_mlp,real MNIST train split,0,reset_second_moment,E_empirical_envelope,1.4085023403167725,12.26347946323242,12.26347946323242,2341.58837890625,2341.58837890625,0.005237248174660253,0.005237248174660253,False,False,False,0.26141480000114825
mnist_mlp,real MNIST train split,0,scheduler_mismatch,A_fixed_clean,0.038620948791503906,16462.883841238927,16462.883841238927,0.5297757983207703,0.5297757983207703,31075.190473821778,31075.190473821778,True,False,False,0.3175061999991158
mnist_mlp,real MNIST train split,0,scheduler_mismatch,B_fixed_rewritten,0.038620948791503906,119274.51203370454,119274.51203370454,0.5297757983207703,0.5297757983207703,225141.48893129663,225141.48893129663,True,False,False,0.3175061999991158
mnist_mlp,real MNIST train split,0,scheduler_mismatch,C_fixed_max,0.038620948791503906,119274.51203370454,119274.51203370454,0.5297757983207703,0.5297757983207703,225141.48893129663,225141.48893129663,True,False,False,0.3175061999991158
mnist_mlp,real MNIST train split,0,scheduler_mismatch,D_stepwise_product,0.038620948791503906,17377.817488124445,17377.817488124445,0.5297757983207703,0.5297757983207703,32802.210941320634,32802.210941320634,True,False,False,0.6398439916658087
mnist_mlp,real MNIST train split,0,scheduler_mismatch,E_empirical_envelope,0.038620948791503906,0.5770745340638862,0.5770745340638862,0.5297757983207703,0.5297757983207703,1.089280665317364,1.089280665317364,True,False,False,0.3175061999991158
mnist_mlp,real MNIST train split,0,ema_shadow_present_not_loaded,A_fixed_clean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,0.2788516999989952
mnist_mlp,real MNIST train split,0,ema_shadow_present_not_loaded,B_fixed_rewritten,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,0.2788516999989952
mnist_mlp,real MNIST train split,0,ema_shadow_present_not_loaded,C_fixed_max,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,0.2788516999989952
mnist_mlp,real MNIST train split,0,ema_shadow_present_not_loaded,D_stepwise_product,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,0.6011894916656881
mnist_mlp,real MNIST train split,0,ema_shadow_present_not_loaded,E_empirical_envelope,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0.2788516999989952
mnist_mlp,real MNIST train split,0,ema_loaded_as_parameters,A_fixed_clean,3.0628538131713867,1305597.3021571322,1305597.3021571322,1.751371145248413,3.0628538131713867,745471.5156746214,426268.2392945391,True,False,False,0.2809923000004346
mnist_mlp,real MNIST train split,0,ema_loaded_as_parameters,B_fixed_rewritten,3.0628538131713867,1449737.9973925897,1449737.9973925897,1.751371145248413,3.0628538131713867,827773.1429604888,473329.15177282976,True,False,False,0.2809923000004346
mnist_mlp,real MNIST train split,0,ema_loaded_as_parameters,C_fixed_max,3.0628538131713867,1449737.9973925897,1449737.9973925897,1.751371145248413,3.0628538131713867,827773.1429604888,473329.15177282976,True,False,False,0.2809923000004346
mnist_mlp,real MNIST train split,0,ema_loaded_as_parameters,D_stepwise_product,3.0628538131713867,1378156.576251885,1378156.576251885,1.751371145248413,3.0628538131713867,786901.4971446319,449958.3265532654,True,False,False,0.6033300916671276
mnist_mlp,real MNIST train split,0,ema_loaded_as_parameters,E_empirical_envelope,3.0628538131713867,1.751371145248413,3.0628538131713867,1.751371145248413,3.0628538131713867,1.0,1.0,True,False,False,0.2809923000004346
mnist_mlp,real MNIST train split,0,mild_lr_decrease,A_fixed_clean,0.038620952516794205,16462.885429211863,16462.885429211863,0.6078659296035767,0.6078659296035767,27083.086298237227,27083.086298237227,True,False,False,0.2791600999989896
mnist_mlp,real MNIST train split,0,mild_lr_decrease,B_fixed_rewritten,0.038620952516794205,549.9103511122703,549.9103511122703,0.6078659296035767,0.6078659296035767,904.657300781601,904.657300781601,False,False,False,0.2791600999989896
mnist_mlp,real MNIST train split,0,mild_lr_decrease,C_fixed_max,0.038620952516794205,16462.885429211863,16462.885429211863,0.6078659296035767,0.6078659296035767,27083.086298237227,27083.086298237227,True,False,False,0.2791600999989896
mnist_mlp,real MNIST train split,0,mild_lr_decrease,D_stepwise_product,0.038620952516794205,17377.81916434983,17377.81916434983,0.6078659296035767,0.6078659296035767,28588.24342348464,28588.24342348464,True,False,False,0.6014978916656826
mnist_mlp,real MNIST train split,0,mild_lr_decrease,E_empirical_envelope,0.038620952516794205,0.6621364593793662,0.6621364593793662,0.6078659296035767,0.6078659296035767,1.089280427036242,1.089280427036242,True,False,False,0.2791600999989896
mnist_mlp,real MNIST train split,0,severe_lr_increase,A_fixed_clean,0.6951775550842285,296332.11240283656,296332.11240283656,7.776417255401611,7.776417255401611,38106.5087778051,38106.5087778051,True,False,False,0.28289159999985714
mnist_mlp,real MNIST train split,0,severe_lr_increase,B_fixed_rewritten,0.6951775550842285,139050328111.36832,139050328111.36832,7.776417255401611,7.776417255401611,17881027154.861317,17881027154.861317,True,False,False,0.28289159999985714
mnist_mlp,real MNIST train split,0,severe_lr_increase,C_fixed_max,0.6951775550842285,139050328111.36832,139050328111.36832,7.776417255401611,7.776417255401611,17881027154.861317,17881027154.861317,True,False,False,0.28289159999985714
mnist_mlp,real MNIST train split,0,severe_lr_increase,D_stepwise_product,0.6951775550842285,312800.92934308987,312800.92934308987,7.776417255401611,7.776417255401611,40224.2985516002,40224.2985516002,True,False,False,0.6052293916665501
mnist_mlp,real MNIST train split,0,severe_lr_increase,E_empirical_envelope,0.6951775550842285,8.470704299729116,8.470704299729116,7.776417255401611,7.776417255401611,1.089281094561283,1.089281094561283,True,False,False,0.28289159999985714
mnist_mlp,real MNIST train split,0,optimizer_state_from_older_checkpoint,A_fixed_clean,0.10473567992448807,44645.49387272794,44645.49387272794,0.6573358178138733,0.6573358178138733,67918.85161713407,67918.85161713407,True,False,False,0.2429922000010265
mnist_mlp,real MNIST train split,0,optimizer_state_from_older_checkpoint,B_fixed_rewritten,0.10473567992448807,172724.88827731134,172724.88827731134,0.6573358178138733,0.6573358178138733,262765.06406078563,262765.06406078563,True,False,False,0.2429922000010265
mnist_mlp,real MNIST train split,0,optimizer_state_from_older_checkpoint,C_fixed_max,0.10473567992448807,172724.88827731134,172724.88827731134,0.6573358178138733,0.6573358178138733,262765.06406078563,262765.06406078563,True,False,False,0.2429922000010265
mnist_mlp,real MNIST train split,0,optimizer_state_from_older_checkpoint,D_stepwise_product,0.10473567992448807,47126.691269241055,47126.691269241055,0.6573358178138733,0.6573358178138733,71693.47842016593,71693.47842016593,True,False,False,0.5653299916677195
mnist_mlp,real MNIST train split,0,optimizer_state_from_older_checkpoint,E_empirical_envelope,0.10473567992448807,0.7249255232169125,0.7249255232169125,0.6573358178138733,0.6573358178138733,1.102823706804575,1.102823706804575,True,False,False,0.2429922000010265
mnist_mlp,real MNIST train split,0,params_current_optimizer_older,A_fixed_clean,0.13859011232852936,59076.5631659146,59076.5631659146,0.9115670323371887,0.9115670323371887,64807.700443539274,64807.700443539274,True,False,False,0.282898400000704
mnist_mlp,real MNIST train split,0,params_current_optimizer_older,B_fixed_rewritten,0.13859011232852936,942112.573627032,942112.573627032,0.9115670323371887,0.9115670323371887,1033508.8262368669,1033508.8262368669,True,False,False,0.282898400000704
mnist_mlp,real MNIST train split,0,params_current_optimizer_older,C_fixed_max,0.13859011232852936,942112.573627032,942112.573627032,0.9115670323371887,0.9115670323371887,1033508.8262368669,1033508.8262368669,True,False,False,0.282898400000704
mnist_mlp,real MNIST train split,0,params_current_optimizer_older,D_stepwise_product,0.13859011232852936,62359.77502017409,62359.77502017409,0.9115670323371887,0.9115670323371887,68409.4233424484,68409.4233424484,True,False,False,0.605236191667397
mnist_mlp,real MNIST train split,0,params_current_optimizer_older,E_empirical_envelope,0.13859011232852936,0.9948111967678298,0.9948111967678298,0.9115670323371887,0.9115670323371887,1.0913198497506096,1.0913198497506096,True,False,False,0.282898400000704
mnist_mlp,real MNIST train split,1,exact_restore,A_fixed_clean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,0.27082010000049195
mnist_mlp,real MNIST train split,1,exact_restore,B_fixed_rewritten,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,0.27082010000049195
mnist_mlp,real MNIST train split,1,exact_restore,C_fixed_max,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,0.27082010000049195
