seed,checkpoint_age,source_checkpoint,source_checkpoint_sha256,protocol_sha256,batch_file_sha256,rewrite_family,row_id,S1,clean_first_update_l2,candidate_first_update_l2,first_update_delta_l2,first_update_cosine_similarity,theta_checkpoint_norm,tau,batch_sha256,initial_parameters_identical,clean_train_loss,candidate_train_loss,trajectory_crossed,T_tau
4101,3000,checkpoints\seed_4101_age_3000.pt,2bc0cef79c4b840f2901da5dd6431d9b0ea145fb3e0d8bc65f094c4fd51ccb3e,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,99f4ece8391fbeba8ad332dbf13935a29322adb8691e000d94ed76b5267b5411,reset_v,4101_3000_reset_v,1887.2602064015916,0.0643671303987503,121.48078155517578,121.47752380371094,0.050866954028606415,26.547344207763672,2.6547344207763675,2ebd3d04e4b954ad125ba8bdb120ad22b406862cec5f6d041b0bbff3a8a9b6da,True,0.8267738819122314,0.8267738819122314,True,1
4101,3000,checkpoints\seed_4101_age_3000.pt,2bc0cef79c4b840f2901da5dd6431d9b0ea145fb3e0d8bc65f094c4fd51ccb3e,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,99f4ece8391fbeba8ad332dbf13935a29322adb8691e000d94ed76b5267b5411,full_per_parameter_reset,4101_3000_full_per_parameter_reset,4.565108615184407,0.0643671303987503,0.32603850960731506,0.29384294152259827,0.5742014646530151,26.547344207763672,2.6547344207763675,2ebd3d04e4b954ad125ba8bdb120ad22b406862cec5f6d041b0bbff3a8a9b6da,True,0.8267738819122314,0.8267738819122314,False,
4102,500,checkpoints\seed_4102_age_500.pt,da1bb66616747478abdcbaccd070f5f5c080cf6119043897559bf4fc81014725,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,7c5cbefe866ee50d39341250351e6170998b2a6aeedaf0fbc73fa23acd387fee,clean,4102_500_clean,0.0,0.0971081554889679,0.0971081554889679,0.0,1.0000001192092896,15.273032188415527,1.5273032188415527,3f716e7b5b319941c30de4d0f2ebb1c665a8688c405f5d0cf5365c36bd177cf6,True,1.5106754302978516,1.5106754302978516,False,
4102,500,checkpoints\seed_4102_age_500.pt,da1bb66616747478abdcbaccd070f5f5c080cf6119043897559bf4fc81014725,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,7c5cbefe866ee50d39341250351e6170998b2a6aeedaf0fbc73fa23acd387fee,reset_m,4102_500_reset_m,0.7534585897518445,0.0971081554889679,0.06780420243740082,0.07316697388887405,0.6586837768554688,15.273032188415527,1.5273032188415527,3f716e7b5b319941c30de4d0f2ebb1c665a8688c405f5d0cf5365c36bd177cf6,True,1.5106754302978516,1.5106754302978516,False,
4102,500,checkpoints\seed_4102_age_500.pt,da1bb66616747478abdcbaccd070f5f5c080cf6119043897559bf4fc81014725,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,7c5cbefe866ee50d39341250351e6170998b2a6aeedaf0fbc73fa23acd387fee,reset_v,4102_500_reset_v,558.1026961260152,0.0971081554889679,54.20270538330078,54.19632339477539,0.06664405763149261,15.273032188415527,1.5273032188415527,3f716e7b5b319941c30de4d0f2ebb1c665a8688c405f5d0cf5365c36bd177cf6,True,1.5106754302978516,1.5106754302978516,True,1
4102,500,checkpoints\seed_4102_age_500.pt,da1bb66616747478abdcbaccd070f5f5c080cf6119043897559bf4fc81014725,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,7c5cbefe866ee50d39341250351e6170998b2a6aeedaf0fbc73fa23acd387fee,full_per_parameter_reset,4102_500_full_per_parameter_reset,2.9207499733465,0.0971081554889679,0.3160841763019562,0.2836286425590515,0.4706728756427765,15.273032188415527,1.5273032188415527,3f716e7b5b319941c30de4d0f2ebb1c665a8688c405f5d0cf5365c36bd177cf6,True,1.5106754302978516,1.5106754302978516,True,73
4102,1500,checkpoints\seed_4102_age_1500.pt,a9563ab995f4aad0366306e42c54eb101d35861fd696564332b0277e8284ffc7,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,7c5cbefe866ee50d39341250351e6170998b2a6aeedaf0fbc73fa23acd387fee,clean,4102_1500_clean,0.0,0.06463481485843658,0.06463481485843658,0.0,0.9999998807907104,21.303287506103516,2.1303287506103517,016d47c9fa0fe9e7f26212be62be3685b4fb8fee1d765c81008a2101fa3bd1fe,True,1.2114429473876953,1.2114429473876953,False,
4102,1500,checkpoints\seed_4102_age_1500.pt,a9563ab995f4aad0366306e42c54eb101d35861fd696564332b0277e8284ffc7,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,7c5cbefe866ee50d39341250351e6170998b2a6aeedaf0fbc73fa23acd387fee,reset_m,4102_1500_reset_m,0.8481481216651727,0.06463481485843658,0.05058278143405914,0.054819896817207336,0.5706009864807129,21.303287506103516,2.1303287506103517,016d47c9fa0fe9e7f26212be62be3685b4fb8fee1d765c81008a2101fa3bd1fe,True,1.2114429473876953,1.2114429473876953,False,
4102,1500,checkpoints\seed_4102_age_1500.pt,a9563ab995f4aad0366306e42c54eb101d35861fd696564332b0277e8284ffc7,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,7c5cbefe866ee50d39341250351e6170998b2a6aeedaf0fbc73fa23acd387fee,reset_v,4102_1500_reset_v,1948.5547152954186,0.06463481485843658,125.94766235351562,125.94447326660156,0.04968148469924927,21.303287506103516,2.1303287506103517,016d47c9fa0fe9e7f26212be62be3685b4fb8fee1d765c81008a2101fa3bd1fe,True,1.2114429473876953,1.2114429473876953,True,1
4102,1500,checkpoints\seed_4102_age_1500.pt,a9563ab995f4aad0366306e42c54eb101d35861fd696564332b0277e8284ffc7,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,7c5cbefe866ee50d39341250351e6170998b2a6aeedaf0fbc73fa23acd387fee,full_per_parameter_reset,4102_1500_full_per_parameter_reset,4.640079731224704,0.06463481485843658,0.3203097879886627,0.29991069436073303,0.4064500331878662,21.303287506103516,2.1303287506103517,016d47c9fa0fe9e7f26212be62be3685b4fb8fee1d765c81008a2101fa3bd1fe,True,1.2114429473876953,1.2114429473876953,False,
