row_id,experiment,dataset,model,model_config,n_params,training_seed,checkpoint_step,training_steps,horizon,rewrite_family,checkpoint_file,scenario_checkpoint_file,torch_save_file_exists,torch_load_executed,checkpoint_load_success,training_resume_success,same_future_minibatches,same_rng_stream,theta_checkpoint_norm,tau_formula,tau_numeric,tau_provenance,parameter_label,T_tau,max_parameter_divergence,final_parameter_divergence,normalized_max_parameter_divergence,divergence_curve,validation_loss_base,validation_loss_rewrite,validation_loss_gap,perplexity_base,perplexity_rewrite,perplexity_gap,task_recovery_epsilon_loss,task_recovery_step,task_damaged,task_unrecovered_by_window,final_validation_loss_gap,max_validation_loss_gap,final_perplexity_gap,max_perplexity_gap,full_h_replay_decision,full_h_replay_runtime_seconds,budgeted_lopt_decision,budgeted_lopt_projected,budgeted_lopt_growth,full_lopt_decision,full_lopt_projected,full_lopt_growth,T_tau_x0.25,parameter_label_x0.25,rollout_k1_decision_x0.25,rollout_k2_decision_x0.25,rollout_k5_decision_x0.25,rollout_k10_decision_x0.25,rollout_k20_decision_x0.25,T_tau_x0.5,parameter_label_x0.5,rollout_k1_decision_x0.5,rollout_k2_decision_x0.5,rollout_k5_decision_x0.5,rollout_k10_decision_x0.5,rollout_k20_decision_x0.5,T_tau_x0.75,parameter_label_x0.75,rollout_k1_decision_x0.75,rollout_k2_decision_x0.75,rollout_k5_decision_x0.75,rollout_k10_decision_x0.75,rollout_k20_decision_x0.75,T_tau_x1.0,parameter_label_x1.0,rollout_k1_decision_x1.0,rollout_k2_decision_x1.0,rollout_k5_decision_x1.0,rollout_k10_decision_x1.0,rollout_k20_decision_x1.0,T_tau_x1.5,parameter_label_x1.5,rollout_k1_decision_x1.5,rollout_k2_decision_x1.5,rollout_k5_decision_x1.5,rollout_k10_decision_x1.5,rollout_k20_decision_x1.5,T_tau_x2.0,parameter_label_x2.0,rollout_k1_decision_x2.0,rollout_k2_decision_x2.0,rollout_k5_decision_x2.0,rollout_k10_decision_x2.0,rollout_k20_decision_x2.0
gpu_seed1101_ckpt75_exact_restore,opt2026_10m_gpu_final,"WikiText-2 cached char-level, first 500000 chars",GPTMini,candidate_B_19p48m,19484864,1101,75,300,20,exact_restore,results\opt2026_10m_gpu_final\gpu_scale\checkpoints\seed_1101\checkpoint_step_75.pt,,True,True,True,True,True,True,169.74110412597656,tau = 0.10 * (||theta_checkpoint||_2 + 1e-12),16.974110412597756,Inherited fixed threshold from final task-validity campaign; not tuned on GPU rows.,benign,,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[7.566010475158691, 7.721720059712728, 8.619297663370768, 8.788557052612305, 9.018457094828287, 8.657916069030762, 8.583048184712728, 8.571062088012695, 7.355719884236653, 7.190003712972005, 6.73471736907959, 6.83251158396403, 6.305326461791992, 5.879145622253418, 5.67840560277303, 5.738923867543538, 6.0148013432820635, 6.332261244455974, 5.939255396525065, 5.654595851898193]","[7.566010475158691, 7.721720059712728, 8.619297663370768, 8.788557052612305, 9.018457094828287, 8.657916069030762, 8.583048184712728, 8.571062088012695, 7.355719884236653, 7.190003712972005, 6.73471736907959, 6.83251158396403, 6.305326461791992, 5.879145622253418, 5.67840560277303, 5.738923867543538, 6.0148013432820635, 6.332261244455974, 5.939255396525065, 5.654595851898193]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1931.4194447104937, 2256.838140298572, 5537.495841435284, 6558.7613965685605, 8254.032062855358, 5755.528033241945, 5340.359141806829, 5276.731168009218, 1565.1232975323594, 1326.1081294004334, 841.1057280040329, 927.5174274086886, 547.4802904102554, 357.5036680114867, 292.4827243197669, 310.7298445238849, 409.44449193789245, 562.4269418321383, 379.65213396770696, 285.6010342830702]","[1931.4194447104937, 2256.838140298572, 5537.495841435284, 6558.7613965685605, 8254.032062855358, 5755.528033241945, 5340.359141806829, 5276.731168009218, 1565.1232975323594, 1326.1081294004334, 841.1057280040329, 927.5174274086886, 547.4802904102554, 357.5036680114867, 292.4827243197669, 310.7298445238849, 409.44449193789245, 562.4269418321383, 379.65213396770696, 285.6010342830702]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.05,0,False,False,0.0,0.0,0.0,0.0,PASS,12.545079599998644,PASS,0.0,0.0,PASS,0.0,0.0,,benign,PASS,PASS,PASS,PASS,PASS,,benign,PASS,PASS,PASS,PASS,PASS,,benign,PASS,PASS,PASS,PASS,PASS,,benign,PASS,PASS,PASS,PASS,PASS,,benign,PASS,PASS,PASS,PASS,PASS,,benign,PASS,PASS,PASS,PASS,PASS
gpu_seed1101_ckpt75_benign_nonzero,opt2026_10m_gpu_final,"WikiText-2 cached char-level, first 500000 chars",GPTMini,candidate_B_19p48m,19484864,1101,75,300,20,benign_nonzero,results\opt2026_10m_gpu_final\gpu_scale\checkpoints\seed_1101\checkpoint_step_75.pt,,True,True,True,True,True,True,169.74110412597656,tau = 0.10 * (||theta_checkpoint||_2 + 1e-12),16.974110412597756,Inherited fixed threshold from final task-validity campaign; not tuned on GPU rows.,benign,,0.016340618953108788,0.016340618953108788,9.626789596573611e-05,"[7.450580596923828e-09, 0.00046601673238910735, 0.001259002136066556, 0.0021135988645255566, 0.0030712473671883345, 0.004067704081535339, 0.005012971349060535, 0.005969008430838585, 0.006847601383924484, 0.007758766412734985, 0.008614880032837391, 0.009488310664892197, 0.010328488424420357, 0.011194205842912197, 0.011935686692595482, 0.012632827274501324, 0.01339694857597351, 0.014235785230994225, 0.01502093393355608, 0.015701884403824806, 0.016340618953108788]","[7.566010475158691, 7.721720059712728, 8.619297663370768, 8.788557052612305, 9.018457094828287, 8.657916069030762, 8.583048184712728, 8.571062088012695, 7.355719884236653, 7.190003712972005, 6.73471736907959, 6.83251158396403, 6.305326461791992, 5.879145622253418, 5.67840560277303, 5.738923867543538, 6.0148013432820635, 6.332261244455974, 5.939255396525065, 5.654595851898193]","[7.566010475158691, 7.721719900767009, 8.61929734547933, 8.788556416829428, 9.01845645904541, 8.657915433247885, 8.583048184712728, 8.571061293284098, 7.355718771616618, 7.190002918243408, 6.7347181638081866, 6.832510789235433, 6.305327574412028, 5.879145463307698, 5.678406874338786, 5.738923708597819, 6.014801661173503, 6.33226219813029, 5.939236005147298, 5.654580275217692]","[0.0, 1.5894571880892272e-07, 3.1789143761784544e-07, 6.357828770120477e-07, 6.357828770120477e-07, 6.357828770120477e-07, 0.0, 7.947285975973273e-07, 1.1126200352151727e-06, 7.947285967091489e-07, 7.947285967091489e-07, 7.947285975973273e-07, 1.1126200361033511e-06, 1.5894571969710114e-07, 1.2715657558004523e-06, 1.5894571880892272e-07, 3.178914393942023e-07, 9.5367431640625e-07, 1.9391377767519202e-05, 1.5576680501006024e-05]","[1931.4194447104937, 2256.838140298572, 5537.495841435284, 6558.7613965685605, 8254.032062855358, 5755.528033241945, 5340.359141806829, 5276.731168009218, 1565.1232975323594, 1326.1081294004334, 841.1057280040329, 927.5174274086886, 547.4802904102554, 357.5036680114867, 292.4827243197669, 310.7298445238849, 409.44449193789245, 562.4269418321383, 379.65213396770696, 285.6010342830702]","[1931.4194447104937, 2256.8377815838403, 5537.49408111305, 6558.757226621696, 8254.026815084773, 5755.524373976937, 5340.359141806829, 5276.726974441723, 1565.1215561457898, 1326.1070755047995, 841.1063964550735, 927.5166902843572, 547.4808995481347, 357.5036111878134, 292.4830962310197, 310.7297951347103, 409.444622096812, 562.4274782045233, 379.6447720611359, 285.59658560165633]","[0.0, 0.0003587147316466144, 0.0017603222340767388, 0.004169946864749363, 0.0052477705849014455, 0.0036592650085367495, 0.0, 0.004193567495349271, 0.0017413865696198627, 0.0010538956339587457, 0.0006684510406103072, 0.0007371243314082676, 0.0006091378793371405, 5.6823673276085174e-05, 0.00037191125284152804, 4.938917459185177e-05, 0.00013015891954637482, 0.0005363723849995949, 0.00736190657107727, 0.004448681413862232]",0.05,0,False,False,1.5576680501006024e-05,1.9391377767519202e-05,0.004448681413862232,0.00736190657107727,PASS,8.201669399999446,FLAG,1.414339321544965e+44,411.0722640242224,FLAG,661952845950796.6,14.042093058653457,,benign,PASS,PASS,PASS,PASS,PASS,,benign,PASS,PASS,PASS,PASS,PASS,,benign,PASS,PASS,PASS,PASS,PASS,,benign,PASS,PASS,PASS,PASS,PASS,,benign,PASS,PASS,PASS,PASS,PASS,,benign,PASS,PASS,PASS,PASS,PASS
gpu_seed1101_ckpt75_reset_m,opt2026_10m_gpu_final,"WikiText-2 cached char-level, first 500000 chars",GPTMini,candidate_B_19p48m,19484864,1101,75,300,20,reset_m,results\opt2026_10m_gpu_final\gpu_scale\checkpoints\seed_1101\checkpoint_step_75.pt,,True,True,True,True,True,True,169.74110412597656,tau = 0.10 * (||theta_checkpoint||_2 + 1e-12),16.974110412597756,Inherited fixed threshold from final task-validity campaign; not tuned on GPU rows.,benign,,6.408416748046875,6.408416748046875,0.03775406541064273,"[0.0, 0.42717233300209045, 0.8072988986968994, 1.1795835494995117, 1.528049349784851, 1.8419808149337769, 2.174673557281494, 2.519925117492676, 2.8751230239868164, 3.193916082382202, 3.5162196159362793, 3.832169771194458, 4.1586689949035645, 4.4595489501953125, 4.755804061889648, 5.0467448234558105, 5.333995819091797, 5.621667861938477, 5.898896217346191, 6.159221649169922, 6.408416748046875]","[7.566010475158691, 7.721720059712728, 8.619297663370768, 8.788557052612305, 9.018457094828287, 8.657916069030762, 8.583048184712728, 8.571062088012695, 7.355719884236653, 7.190003712972005, 6.73471736907959, 6.83251158396403, 6.305326461791992, 5.879145622253418, 5.67840560277303, 5.738923867543538, 6.0148013432820635, 6.332261244455974, 5.939255396525065, 5.654595851898193]","[6.629001299540202, 6.493771870930989, 6.529947916666667, 7.027811050415039, 7.092718283335368, 6.257312615712483, 5.716375986735026, 5.728708426157634, 5.388866901397705, 5.870232264200847, 5.932658672332764, 6.336349646250407, 5.5755330721537275, 5.731647332509358, 5.327089150746663, 5.588908513387044, 5.398858865102132, 5.633561929066976, 5.232911427815755, 5.381637891133626]","[0.9370091756184893, 1.2279481887817383, 2.0893497467041007, 1.7607460021972656, 1.925738811492919, 2.4006034533182783, 2.866672197977702, 2.8423536618550616, 1.9668529828389483, 1.3197714487711583, 0.8020586967468262, 0.49616193771362305, 0.7297933896382647, 0.14749828974405954, 0.3513164520263672, 0.15001535415649414, 0.6159424781799316, 0.698699315388998, 0.7063439687093105, 0.27295796076456735]","[1931.4194447104937, 2256.838140298572, 5537.495841435284, 6558.7613965685605, 8254.032062855358, 5755.528033241945, 5340.359141806829, 5276.731168009218, 1565.1232975323594, 1326.1081294004334, 841.1057280040329, 927.5174274086886, 547.4802904102554, 357.5036680114867, 292.4827243197669, 310.7298445238849, 409.44449193789245, 562.4269418321383, 379.65213396770696, 285.6010342830702]","[756.7260504813231, 661.0119186508721, 685.3625145979087, 1127.5597354479262, 1203.1739271066976, 521.814737410656, 303.8019432852001, 307.571760087036, 218.95514717000768, 354.3312691800823, 377.1559160337921, 564.7310760541347, 263.8901906615845, 308.47701426342195, 205.83793806435767, 267.44354929339147, 221.15390571771002, 279.6564621707592, 187.337429719346, 217.37802554611943]","[1174.6933942291707, 1595.8262216476999, 4852.1333268373755, 5431.2016611206345, 7050.85813574866, 5233.7132958312895, 5036.557198521629, 4969.159407922182, 1346.1681503623518, 971.7768602203512, 463.94981197024083, 362.78635135455386, 283.5900997486709, 49.026653748064746, 86.6447862554092, 43.28629523049341, 188.29058622018243, 282.77047966137906, 192.31470424836095, 68.22300873695076]",0.05,,True,True,0.27295796076456735,2.866672197977702,68.22300873695076,7050.85813574866,PASS,6.683436299999812,PASS,0.0,0.0,PASS,0.0,0.0,13,dangerous,PASS,PASS,PASS,PASS,FLAG,,benign,PASS,PASS,PASS,PASS,PASS,,benign,PASS,PASS,PASS,PASS,PASS,,benign,PASS,PASS,PASS,PASS,PASS,,benign,PASS,PASS,PASS,PASS,PASS,,benign,PASS,PASS,PASS,PASS,PASS
gpu_seed1101_ckpt75_reset_v,opt2026_10m_gpu_final,"WikiText-2 cached char-level, first 500000 chars",GPTMini,candidate_B_19p48m,19484864,1101,75,300,20,reset_v,results\opt2026_10m_gpu_final\gpu_scale\checkpoints\seed_1101\checkpoint_step_75.pt,,True,True,True,True,True,True,169.74110412597656,tau = 0.10 * (||theta_checkpoint||_2 + 1e-12),16.974110412597756,Inherited fixed threshold from final task-validity campaign; not tuned on GPU rows.,dangerous,1,631372.0625,631372.0625,3719.617977926028,"[0.0, 93483.515625, 167142.5, 218753.859375, 266649.40625, 311004.84375, 351556.59375, 388088.5625, 421186.78125, 450885.125, 477719.96875, 501918.0, 523502.84375, 542810.4375, 560219.125, 575907.9375, 589416.0, 601589.625, 612565.1875, 622457.5625, 631372.0625]","[7.566010475158691, 7.721720059712728, 8.619297663370768, 8.788557052612305, 9.018457094828287, 8.657916069030762, 8.583048184712728, 8.571062088012695, 7.355719884236653, 7.190003712972005, 6.73471736907959, 6.83251158396403, 6.305326461791992, 5.879145622253418, 5.67840560277303, 5.738923867543538, 6.0148013432820635, 6.332261244455974, 5.939255396525065, 5.654595851898193]","[753890776405.3334, 905650110464.0, 892323168256.0, 873406682453.3334, 851932916394.6666, 828101558272.0, 804022801749.3334, 781139662165.3334, 762547404800.0, 792301884757.3334, 896894085802.6666, 816065456810.6666, 736867975168.0, 714374905856.0, 709890954581.3334, 707607680341.3334, 706352818858.6666, 705080961706.6666, 703799164928.0, 702180906325.3334]","[753890776397.7673, 905650110456.2783, 892323168247.3807, 873406682444.5448, 851932916385.6482, 828101558263.342, 804022801740.7504, 781139662156.7623, 762547404792.6443, 792301884750.1433, 896894085795.9319, 816065456803.8341, 736867975161.6947, 714374905850.1208, 709890954575.655, 707607680335.5945, 706352818852.6519, 705080961700.3344, 703799164922.0608, 702180906319.6788]","[1931.4194447104937, 2256.838140298572, 5537.495841435284, 6558.7613965685605, 8254.032062855358, 5755.528033241945, 5340.359141806829, 5276.731168009218, 1565.1232975323594, 1326.1081294004334, 841.1057280040329, 927.5174274086886, 547.4802904102554, 357.5036680114867, 292.4827243197669, 310.7298445238849, 409.44449193789245, 562.4269418321383, 379.65213396770696, 285.6010342830702]","[5.184705528587072e+21, 5.184705528587072e+21, 5.184705528587072e+21, 5.184705528587072e+21, 5.184705528587072e+21, 5.184705528587072e+21, 5.184705528587072e+21, 5.184705528587072e+21, 5.184705528587072e+21, 5.184705528587072e+21, 5.184705528587072e+21, 5.184705528587072e+21, 5.184705528587072e+21, 5.184705528587072e+21, 5.184705528587072e+21, 5.184705528587072e+21, 5.184705528587072e+21, 5.184705528587072e+21, 5.184705528587072e+21, 5.184705528587072e+21]","[5.184705528587072e+21, 5.184705528587072e+21, 5.184705528587072e+21, 5.184705528587072e+21, 5.184705528587072e+21, 5.184705528587072e+21, 5.184705528587072e+21, 5.184705528587072e+21, 5.184705528587072e+21, 5.184705528587072e+21, 5.184705528587072e+21, 5.184705528587072e+21, 5.184705528587072e+21, 5.184705528587072e+21, 5.184705528587072e+21, 5.184705528587072e+21, 5.184705528587072e+21, 5.184705528587072e+21, 5.184705528587072e+21, 5.184705528587072e+21]",0.05,,True,True,702180906319.6788,905650110456.2783,5.184705528587072e+21,5.184705528587072e+21,FLAG,6.607913400001053,PASS,0.0,0.0,PASS,0.0,0.0,1,dangerous,FLAG,FLAG,FLAG,FLAG,FLAG,1,dangerous,FLAG,FLAG,FLAG,FLAG,FLAG,1,dangerous,FLAG,FLAG,FLAG,FLAG,FLAG,1,dangerous,FLAG,FLAG,FLAG,FLAG,FLAG,1,dangerous,FLAG,FLAG,FLAG,FLAG,FLAG,1,dangerous,FLAG,FLAG,FLAG,FLAG,FLAG
gpu_seed1101_ckpt75_stale_m,opt2026_10m_gpu_final,"WikiText-2 cached char-level, first 500000 chars",GPTMini,candidate_B_19p48m,19484864,1101,75,300,20,stale_m,results\opt2026_10m_gpu_final\gpu_scale\checkpoints\seed_1101\checkpoint_step_75.pt,,True,True,True,True,True,True,169.74110412597656,tau = 0.10 * (||theta_checkpoint||_2 + 1e-12),16.974110412597756,Inherited fixed threshold from final task-validity campaign; not tuned on GPU rows.,benign,,8.316341400146484,8.316341400146484,0.04899426949629305,"[0.0, 0.715097963809967, 1.3566977977752686, 1.9584593772888184, 2.514712333679199, 3.0168235301971436, 3.504257917404175, 3.975895643234253, 4.434691429138184, 4.844845771789551, 5.2286882400512695, 5.598433017730713, 5.956679344177246, 6.299729347229004, 6.61862325668335, 6.913992881774902, 7.212521076202393, 7.503457069396973, 7.7880730628967285, 8.058917999267578, 8.316341400146484]","[7.566010475158691, 7.721720059712728, 8.619297663370768, 8.788557052612305, 9.018457094828287, 8.657916069030762, 8.583048184712728, 8.571062088012695, 7.355719884236653, 7.190003712972005, 6.73471736907959, 6.83251158396403, 6.305326461791992, 5.879145622253418, 5.67840560277303, 5.738923867543538, 6.0148013432820635, 6.332261244455974, 5.939255396525065, 5.654595851898193]","[7.025254726409912, 6.575212160746257, 6.434943675994873, 7.006462415059407, 6.804515520731608, 6.3228044509887695, 6.411885420481364, 6.32355531056722, 6.311238606770833, 6.458857536315918, 6.862029870351155, 6.048539479573567, 6.096709410349528, 7.7874908447265625, 6.047115325927734, 6.3902764320373535, 6.149197419484456, 6.154945055643718, 6.297896544138591, 6.234225432078044]","[0.5407557487487793, 1.1465078989664708, 2.1843539873758946, 1.7820946375528974, 2.213941574096679, 2.335111618041992, 2.1711627642313642, 2.2475067774454756, 1.0444812774658203, 0.7311461766560869, 0.12731250127156546, 0.7839721043904628, 0.2086170514424639, 1.9083452224731445, 0.36870972315470407, 0.6513525644938154, 0.13439607620239258, 0.17731618881225586, 0.3586411476135254, 0.5796295801798506]","[1931.4194447104937, 2256.838140298572, 5537.495841435284, 6558.7613965685605, 8254.032062855358, 5755.528033241945, 5340.359141806829, 5276.731168009218, 1565.1232975323594, 1326.1081294004334, 841.1057280040329, 927.5174274086886, 547.4802904102554, 357.5036680114867, 292.4827243197669, 310.7298445238849, 409.44449193789245, 562.4269418321383, 379.65213396770696, 285.6010342830702]","[1124.6810084760739, 717.0977482075119, 623.2474780808213, 1103.7430057143017, 901.9107070234696, 557.1332564988263, 609.0408974109954, 557.5517424333663, 550.7266603089844, 638.3313694204123, 955.3042444791607, 423.49405642310535, 444.39304634275686, 2410.2622662323033, 422.8913650830619, 596.0213163045005, 468.34135425886154, 471.04096070743736, 543.4276310417969, 509.90550899799416]","[806.7384362344199, 1539.7403920910601, 4914.2483633544625, 5455.0183908542585, 7352.121355831889, 5198.394776743119, 4731.318244395834, 4719.179425575851, 1014.396637223375, 687.7767599800211, 114.1985164751278, 504.02337098558326, 103.08724406749855, 2052.7585982208166, 130.408640763295, 285.2914717806156, 58.89686232096909, 91.38598112470089, 163.7754970740899, 224.30447471492397]",0.05,,True,True,0.5796295801798506,2.335111618041992,224.30447471492397,7352.121355831889,PASS,6.868827000000238,PASS,0.0,0.0,PASS,0.0,0.0,8,dangerous,PASS,PASS,PASS,FLAG,FLAG,,benign,PASS,PASS,PASS,PASS,PASS,,benign,PASS,PASS,PASS,PASS,PASS,,benign,PASS,PASS,PASS,PASS,PASS,,benign,PASS,PASS,PASS,PASS,PASS,,benign,PASS,PASS,PASS,PASS,PASS
gpu_seed1101_ckpt75_stale_v,opt2026_10m_gpu_final,"WikiText-2 cached char-level, first 500000 chars",GPTMini,candidate_B_19p48m,19484864,1101,75,300,20,stale_v,results\opt2026_10m_gpu_final\gpu_scale\checkpoints\seed_1101\checkpoint_step_75.pt,,True,True,True,True,True,True,169.74110412597656,tau = 0.10 * (||theta_checkpoint||_2 + 1e-12),16.974110412597756,Inherited fixed threshold from final task-validity campaign; not tuned on GPU rows.,dangerous,1,1865.91845703125,1865.91845703125,10.992731941029513,"[0.0, 277.9488525390625, 528.091796875, 753.211181640625, 955.8106689453125, 1138.14306640625, 1302.2362060546875, 1449.9144287109375, 1582.81982421875, 1617.5841064453125, 1650.3402099609375, 1680.901123046875, 1709.2640380859375, 1735.4515380859375, 1759.530517578125, 1781.5982666015625, 1801.764404296875, 1820.1539306640625, 1836.893798828125, 1852.1082763671875, 1865.91845703125]","[7.566010475158691, 7.721720059712728, 8.619297663370768, 8.788557052612305, 9.018457094828287, 8.657916069030762, 8.583048184712728, 8.571062088012695, 7.355719884236653, 7.190003712972005, 6.73471736907959, 6.83251158396403, 6.305326461791992, 5.879145622253418, 5.67840560277303, 5.738923867543538, 6.0148013432820635, 6.332261244455974, 5.939255396525065, 5.654595851898193]","[7.707871437072754, 8.171350797017416, 9.423027356465658, 9.603254000345865, 9.862480799357096, 9.663816452026367, 8.86134147644043, 8.793699900309244, 7.363551298777263, 6.883780161539714, 6.245410442352295, 6.327701568603516, 5.329513072967529, 5.546228885650635, 4.954255898793538, 5.455329259236653, 5.0891038576761884, 5.229963779449463, 5.241580168406169, 5.27030881245931]","[0.1418609619140625, 0.4496307373046884, 0.8037296930948905, 0.8146969477335606, 0.8440237045288086, 1.0059003829956055, 0.27829329172770123, 0.2226378122965489, 0.007831414540609316, 0.3062235514322911, 0.4893069267272949, 0.5048100153605146, 0.9758133888244629, 0.3329167366027832, 0.7241497039794922, 0.28359460830688477, 0.9256974856058751, 1.1022974650065107, 0.6976752281188965, 0.38428703943888376]","[1931.4194447104937, 2256.838140298572, 5537.495841435284, 6558.7613965685605, 8254.032062855358, 5755.528033241945, 5340.359141806829, 5276.731168009218, 1565.1232975323594, 1326.1081294004334, 841.1057280040329, 927.5174274086886, 547.4802904102554, 357.5036680114867, 292.4827243197669, 310.7298445238849, 409.44449193789245, 562.4269418321383, 379.65213396770696, 285.6010342830702]","[2225.7994580921727, 3538.1200191248618, 12369.97391267628, 14812.904423333706, 19196.452961434614, 15737.732502408324, 7053.93909351877, 6592.578992347528, 1577.4285477491383, 976.3100025455259, 515.6408223316696, 559.8682950197285, 206.3374783952, 256.2693104970558, 141.77707062388896, 234.00190567543453, 162.24440281097145, 186.78603790451612, 188.96846861301987, 194.4760097880912]","[294.38001338167896, 1281.2818788262898, 6832.478071240996, 8254.143026765145, 10942.420898579256, 9982.20446916638, 1713.5799517119412, 1315.8478243383097, 12.305250216778859, 349.79812685490754, 325.46490567236333, 367.6491323889601, 341.14281201505537, 101.23435751443088, 150.7056536958779, 76.72793884845035, 247.200089126921, 375.64090392762216, 190.6836653546871, 91.12502449497899]",0.05,,True,True,0.38428703943888376,1.1022974650065107,91.12502449497899,10942.420898579256,FLAG,9.020273800000723,PASS,0.0,0.0,PASS,0.0,0.0,1,dangerous,FLAG,FLAG,FLAG,FLAG,FLAG,1,dangerous,FLAG,FLAG,FLAG,FLAG,FLAG,1,dangerous,FLAG,FLAG,FLAG,FLAG,FLAG,1,dangerous,FLAG,FLAG,FLAG,FLAG,FLAG,1,dangerous,FLAG,FLAG,FLAG,FLAG,FLAG,1,dangerous,FLAG,FLAG,FLAG,FLAG,FLAG
gpu_seed1101_ckpt75_stale_mv,opt2026_10m_gpu_final,"WikiText-2 cached char-level, first 500000 chars",GPTMini,candidate_B_19p48m,19484864,1101,75,300,20,stale_mv,results\opt2026_10m_gpu_final\gpu_scale\checkpoints\seed_1101\checkpoint_step_75.pt,,True,True,True,True,True,True,169.74110412597656,tau = 0.10 * (||theta_checkpoint||_2 + 1e-12),16.974110412597756,Inherited fixed threshold from final task-validity campaign; not tuned on GPU rows.,benign,,9.426410675048828,9.426410675048828,0.05553404830012643,"[0.0, 0.8026968240737915, 1.5273514986038208, 2.2064926624298096, 2.824936866760254, 3.381901979446411, 3.931488513946533, 4.464219570159912, 4.9846038818359375, 5.442526817321777, 5.8742852210998535, 6.290717124938965, 6.69632625579834, 7.08253812789917, 7.440526485443115, 7.773414611816406, 8.119637489318848, 8.464580535888672, 8.794593811035156, 9.115321159362793, 9.426410675048828]","[7.566010475158691, 7.721720059712728, 8.619297663370768, 8.788557052612305, 9.018457094828287, 8.657916069030762, 8.583048184712728, 8.571062088012695, 7.355719884236653, 7.190003712972005, 6.73471736907959, 6.83251158396403, 6.305326461791992, 5.879145622253418, 5.67840560277303, 5.738923867543538, 6.0148013432820635, 6.332261244455974, 5.939255396525065, 5.654595851898193]","[6.9886423746744795, 6.61245854695638, 6.554434935251872, 7.10328467686971, 6.868917942047119, 6.434591770172119, 6.548056602478027, 6.732474168141683, 6.671530723571777, 7.233802954355876, 6.854031562805176, 6.516891320546468, 8.466188907623291, 10.139146486918131, 7.527998288472493, 7.906777540842692, 8.969759941101074, 7.330301920572917, 7.465914726257324, 7.3254750569661455]","[0.5773681004842119, 1.1092615127563477, 2.0648627281188956, 1.6852723757425947, 2.149539152781168, 2.2233242988586426, 2.034991582234701, 1.8385879198710127, 0.684189160664876, 0.043799241383871035, 0.11931419372558594, 0.31562026341756244, 2.160862445831299, 4.260000864664713, 1.849592685699463, 2.1678536732991542, 2.9549585978190107, 0.9980406761169434, 1.5266593297322588, 1.6708792050679522]","[1931.4194447104937, 2256.838140298572, 5537.495841435284, 6558.7613965685605, 8254.032062855358, 5755.528033241945, 5340.359141806829, 5276.731168009218, 1565.1232975323594, 1326.1081294004334, 841.1057280040329, 927.5174274086886, 547.4802904102554, 357.5036680114867, 292.4827243197669, 310.7298445238849, 409.44449193789245, 562.4269418321383, 379.65213396770696, 285.6010342830702]","[1084.2484733326248, 744.3106938744427, 702.3521632237397, 1215.954539891598, 961.9071631887672, 623.0281922505113, 697.8865840168414, 839.2210734657997, 789.6033443203808, 1385.4814206427882, 947.6939028296321, 676.4721781130705, 4751.372998720401, 25314.850705585213, 1859.3798338950544, 2715.625359518727, 7861.714104505999, 1525.8423856599463, 1747.4532587561214, 1518.4950990193086]","[847.1709713778689, 1512.5274464241293, 4835.143678211544, 5342.8068566769625, 7292.124899666591, 5132.499840991434, 4642.472557789988, 4437.510094543419, 775.5199532119786, 59.37329124235475, 106.58817482559914, 251.04524929561808, 4203.892708310145, 24957.347037573727, 1566.8971095752875, 2404.895514994842, 7452.269612568107, 963.4154438278081, 1367.8011247884144, 1232.8940647362383]",0.05,,True,True,1.6708792050679522,4.260000864664713,1232.8940647362383,24957.347037573727,PASS,19.934563300001173,PASS,0.0,0.0,PASS,0.0,0.0,7,dangerous,PASS,PASS,PASS,FLAG,FLAG,18,dangerous,PASS,PASS,PASS,PASS,FLAG,,benign,PASS,PASS,PASS,PASS,PASS,,benign,PASS,PASS,PASS,PASS,PASS,,benign,PASS,PASS,PASS,PASS,PASS,,benign,PASS,PASS,PASS,PASS,PASS
