row_id,model_config,seed,checkpoint_age,rewrite_family,continuation_step,parameter_divergence,normalized_parameter_divergence,validation_loss_gap,perplexity_gap,lr,source_task_loss,candidate_task_loss,clean_cumulative_update_distance,candidate_cumulative_update_distance,cumulative_update_discrepancy,mean_layer_relative_displacement,max_layer_relative_displacement,max_layer_update_divergence,calibration_kl,calibration_rms_logit,clean_update_norm,candidate_update_norm,delta_update_norm,update_cosine,clean_update_normalized_divergence
long_training_candidate_B_19p48m_seed1301_ckpt750_exact_restore,candidate_B_19p48m,1301,750,exact_restore,15,0.0,0.0,0.0,0.0,0.001,2.7518184979756675,2.7518184979756675,3.3799675554037094,3.3799675554037094,0.0,0.0,0.0,0.0,0.0,0.0,0.21428367495536804,0.21428367495536804,0.0,0.9999998211860657,0.0
long_training_candidate_B_19p48m_seed1301_ckpt750_exact_restore,candidate_B_19p48m,1301,750,exact_restore,16,0.0,0.0,0.0,0.0,0.001,2.7543551921844482,2.7543551921844482,3.5893884897232056,3.5893884897232056,0.0,0.0,0.0,0.0,0.0,0.0,0.20942093431949615,0.20942093431949615,0.0,0.9999997615814209,0.0
long_training_candidate_B_19p48m_seed1301_ckpt750_exact_restore,candidate_B_19p48m,1301,750,exact_restore,17,0.0,0.0,0.0,0.0,0.001,2.8427098592122397,2.8427098592122397,3.795544922351837,3.795544922351837,0.0,0.0,0.0,0.0,0.0,0.0,0.2061564326286316,0.2061564326286316,0.0,0.9999998211860657,0.0
long_training_candidate_B_19p48m_seed1301_ckpt750_exact_restore,candidate_B_19p48m,1301,750,exact_restore,18,0.0,0.0,0.0,0.0,0.001,2.914019823074341,2.914019823074341,3.996443346142769,3.996443346142769,0.0,0.0,0.0,0.0,0.0,0.0,0.2008984237909317,0.2008984237909317,0.0,0.9999998211860657,0.0
long_training_candidate_B_19p48m_seed1301_ckpt750_exact_restore,candidate_B_19p48m,1301,750,exact_restore,19,0.0,0.0,0.0,0.0,0.001,2.8154284954071045,2.8154284954071045,4.200240910053253,4.200240910053253,0.0,0.0,0.0,0.0,0.0,0.0,0.20379756391048431,0.20379756391048431,0.0,0.9999997019767761,0.0
long_training_candidate_B_19p48m_seed1301_ckpt750_exact_restore,candidate_B_19p48m,1301,750,exact_restore,20,0.0,0.0,0.0,0.0,0.001,2.73798402150472,2.73798402150472,4.4029306918382645,4.4029306918382645,0.0,0.0,0.0,0.0,0.0,0.0,0.2026897817850113,0.2026897817850113,0.0,0.9999997019767761,0.0
long_training_candidate_B_19p48m_seed1301_ckpt750_exact_restore,candidate_B_19p48m,1301,750,exact_restore,21,0.0,0.0,0.0,0.0,0.001,2.7546819051106772,2.7546819051106772,4.603324368596077,4.603324368596077,0.0,0.0,0.0,0.0,0.0,0.0,0.2003936767578125,0.2003936767578125,0.0,0.9999996423721313,0.0
long_training_candidate_B_19p48m_seed1301_ckpt750_exact_restore,candidate_B_19p48m,1301,750,exact_restore,22,0.0,0.0,0.0,0.0,0.001,2.778597275416056,2.778597275416056,4.816394805908203,4.816394805908203,0.0,0.0,0.0,0.0,0.0,0.0,0.21307043731212616,0.21307043731212616,0.0,0.9999998211860657,0.0
long_training_candidate_B_19p48m_seed1301_ckpt750_exact_restore,candidate_B_19p48m,1301,750,exact_restore,23,0.0,0.0,0.0,0.0,0.001,2.8189402421315513,2.8189402421315513,5.022052675485611,5.022052675485611,0.0,0.0,0.0,0.0,0.0,0.0,0.20565786957740784,0.20565786957740784,0.0,0.9999997615814209,0.0
long_training_candidate_B_19p48m_seed1301_ckpt750_exact_restore,candidate_B_19p48m,1301,750,exact_restore,24,0.0,0.0,0.0,0.0,0.001,2.8638643423716226,2.8638643423716226,5.215019851922989,5.215019851922989,0.0,0.0,0.0,0.0,0.0,0.0,0.19296717643737793,0.19296717643737793,0.0,0.9999997019767761,0.0
long_training_candidate_B_19p48m_seed1301_ckpt750_exact_restore,candidate_B_19p48m,1301,750,exact_restore,25,0.0,0.0,0.0,0.0,0.001,2.869204044342041,2.869204044342041,5.417838200926781,5.417838200926781,0.0,0.0,0.0,0.0,0.0,0.0,0.2028183490037918,0.2028183490037918,0.0,0.9999998211860657,0.0
long_training_candidate_B_19p48m_seed1301_ckpt750_exact_restore,candidate_B_19p48m,1301,750,exact_restore,26,0.0,0.0,0.0,0.0,0.001,2.807777245839437,2.807777245839437,5.638192757964134,5.638192757964134,0.0,0.0,0.0,0.0,0.0,0.0,0.22035455703735352,0.22035455703735352,0.0,0.9999997019767761,0.0
long_training_candidate_B_19p48m_seed1301_ckpt750_exact_restore,candidate_B_19p48m,1301,750,exact_restore,27,0.0,0.0,0.0,0.0,0.001,2.7474287350972495,2.7474287350972495,5.85690875351429,5.85690875351429,0.0,0.0,0.0,0.0,0.0,0.0,0.21871599555015564,0.21871599555015564,0.0,0.9999997019767761,0.0
long_training_candidate_B_19p48m_seed1301_ckpt750_exact_restore,candidate_B_19p48m,1301,750,exact_restore,28,0.0,0.0,0.0,0.0,0.001,2.792804559071859,2.792804559071859,6.070757046341896,6.070757046341896,0.0,0.0,0.0,0.0,0.0,0.0,0.2138482928276062,0.2138482928276062,0.0,0.9999997615814209,0.0
long_training_candidate_B_19p48m_seed1301_ckpt750_exact_restore,candidate_B_19p48m,1301,750,exact_restore,29,0.0,0.0,0.0,0.0,0.001,2.7911767959594727,2.7911767959594727,6.2850804179906845,6.2850804179906845,0.0,0.0,0.0,0.0,0.0,0.0,0.21432337164878845,0.21432337164878845,0.0,0.9999997019767761,0.0
