row_id,seed,checkpoint_age,rewrite_family,metric,value,max_validation_loss_gap,task_nonrecovered_h100
gpu_seed1103_ckpt300_step_counter_mismatch,1103,300,step_counter_mismatch,original_global_parameter_divergence,0.0003331821517114477,0.0056627591451010595,False
gpu_seed1103_ckpt300_scheduler_mismatch,1103,300,scheduler_mismatch,original_global_parameter_divergence,0.0,0.0,False
gpu_seed1103_ckpt300_optimizer_reset,1103,300,optimizer_reset,original_global_parameter_divergence,0.1789759130968951,19.782187461853027,True
gpu_seed1101_ckpt75_exact_restore,1101,75,exact_restore,clean_update_normalized_divergence,0.0,0.0,False
gpu_seed1101_ckpt75_benign_nonzero,1101,75,benign_nonzero,clean_update_normalized_divergence,0.011655192407519332,0.011195977528890122,False
gpu_seed1101_ckpt75_reset_m,1101,75,reset_m,clean_update_normalized_divergence,0.9603465586808511,2.866672197977702,False
gpu_seed1101_ckpt75_reset_v,1101,75,reset_v,clean_update_normalized_divergence,209869.59340027385,905650110456.2783,True
gpu_seed1101_ckpt75_stale_m,1101,75,stale_m,clean_update_normalized_divergence,1.6073221397525252,2.335111618041992,False
gpu_seed1101_ckpt75_stale_v,1101,75,stale_v,clean_update_normalized_divergence,623.8144819976185,1.1022974650065107,False
gpu_seed1101_ckpt75_stale_mv,1101,75,stale_mv,clean_update_normalized_divergence,1.8046013629995958,4.260000864664713,False
gpu_seed1101_ckpt75_model_current_optimizer_stale,1101,75,model_current_optimizer_stale,clean_update_normalized_divergence,1.5755296907652376,2.5359261830647783,True
gpu_seed1101_ckpt75_step_counter_mismatch,1101,75,step_counter_mismatch,clean_update_normalized_divergence,0.3404244807064549,1.4692797660827637,False
gpu_seed1101_ckpt75_scheduler_mismatch,1101,75,scheduler_mismatch,clean_update_normalized_divergence,0.34275296323528137,0.9177347024281821,False
gpu_seed1101_ckpt75_optimizer_reset,1101,75,optimizer_reset,clean_update_normalized_divergence,8.057955981448147,11.527745882670084,True
gpu_seed1101_ckpt150_exact_restore,1101,150,exact_restore,clean_update_normalized_divergence,0.0,0.0,False
gpu_seed1101_ckpt150_benign_nonzero,1101,150,benign_nonzero,clean_update_normalized_divergence,0.01712642549005968,0.0020797252655029297,False
gpu_seed1101_ckpt150_reset_m,1101,150,reset_m,clean_update_normalized_divergence,0.9299828095440671,0.22392646471659328,False
gpu_seed1101_ckpt150_reset_v,1101,150,reset_v,clean_update_normalized_divergence,52393.89307929608,17943427.07331856,True
gpu_seed1101_ckpt150_stale_m,1101,150,stale_m,clean_update_normalized_divergence,1.501999936114099,0.4689815044403076,False
gpu_seed1101_ckpt150_stale_v,1101,150,stale_v,clean_update_normalized_divergence,232.93781790250478,0.008778095245361328,False
gpu_seed1101_ckpt150_stale_mv,1101,150,stale_mv,clean_update_normalized_divergence,1.5436122120450837,0.47840380668640137,False
gpu_seed1101_ckpt150_model_current_optimizer_stale,1101,150,model_current_optimizer_stale,clean_update_normalized_divergence,1.4613033859979743,0.424547990163167,False
gpu_seed1101_ckpt150_step_counter_mismatch,1101,150,step_counter_mismatch,clean_update_normalized_divergence,0.08092007843513731,0.0772392749786377,False
gpu_seed1101_ckpt150_scheduler_mismatch,1101,150,scheduler_mismatch,clean_update_normalized_divergence,0.1860337043625389,0.22413372993469238,False
gpu_seed1101_ckpt150_optimizer_reset,1101,150,optimizer_reset,clean_update_normalized_divergence,29.105261317951967,20.649147113164265,True
gpu_seed1101_ckpt300_exact_restore,1101,300,exact_restore,clean_update_normalized_divergence,0.0,0.0,False
gpu_seed1101_ckpt300_benign_nonzero,1101,300,benign_nonzero,clean_update_normalized_divergence,0.010751955706818533,0.0003580252329506983,False
gpu_seed1101_ckpt300_reset_m,1101,300,reset_m,clean_update_normalized_divergence,0.9114725494361021,0.02248549461364746,False
gpu_seed1101_ckpt300_reset_v,1101,300,reset_v,clean_update_normalized_divergence,34618.64783576367,3675.193335453669,True
gpu_seed1101_ckpt300_stale_m,1101,300,stale_m,clean_update_normalized_divergence,1.3601873837919256,0.03063853581746434,False
gpu_seed1101_ckpt300_stale_v,1101,300,stale_v,clean_update_normalized_divergence,0.022337174006545113,0.0013035933176679393,False
gpu_seed1101_ckpt300_stale_mv,1101,300,stale_mv,clean_update_normalized_divergence,1.3606953732988232,0.030447403589884736,False
gpu_seed1101_ckpt300_model_current_optimizer_stale,1101,300,model_current_optimizer_stale,clean_update_normalized_divergence,2.150008948875876,0.08587153752644872,False
gpu_seed1101_ckpt300_step_counter_mismatch,1101,300,step_counter_mismatch,clean_update_normalized_divergence,0.03670929291286603,0.004537502924601089,False
gpu_seed1101_ckpt300_scheduler_mismatch,1101,300,scheduler_mismatch,clean_update_normalized_divergence,0.0,0.0,False
gpu_seed1101_ckpt300_optimizer_reset,1101,300,optimizer_reset,clean_update_normalized_divergence,152.84761245501835,14.440285603205362,True
gpu_seed1102_ckpt75_exact_restore,1102,75,exact_restore,clean_update_normalized_divergence,0.0,0.0,False
gpu_seed1102_ckpt75_benign_nonzero,1102,75,benign_nonzero,clean_update_normalized_divergence,0.013948424462395284,0.011086463928222656,False
gpu_seed1102_ckpt75_reset_m,1102,75,reset_m,clean_update_normalized_divergence,0.9421988164408591,0.8602023124694824,True
gpu_seed1102_ckpt75_reset_v,1102,75,reset_v,clean_update_normalized_divergence,115851.9472229936,735479726077.0176,True
gpu_seed1102_ckpt75_stale_m,1102,75,stale_m,clean_update_normalized_divergence,1.6860080167522025,2.8706917762756348,False
gpu_seed1102_ckpt75_stale_v,1102,75,stale_v,clean_update_normalized_divergence,5229.360771134903,31.29610999425252,True
